movie_id,cast,director
8874,"['JuliaRoberts', 'DermotMulroney', 'CameronDiaz']",P.J.Hogan
11467,"['JuliaRoberts', 'BillyCrystal', 'CatherineZeta-Jones']",JoeRoth
320,"['AlPacino', 'RobinWilliams', 'HilarySwank']",ChristopherNolan
199,"['PatrickStewart', 'JonathanFrakes', 'BrentSpiner']",JonathanFrakes
20533,"['JoshBrolin', 'JohnMalkovich', 'MeganFox']",JimmyHayward
10684,"['DenzelWashington', 'MegRyan', 'LouDiamondPhillips']",EdwardZwick
1624,"['JimCarrey', 'MauraTierney', 'CaryElwes']",TomShadyac
325789,"['BryanCranston', 'DianeKruger', 'JohnLeguizamo']",BradFurman
113464,"['LaurenceOlivier', 'JacquelineBisset', 'BenGazzara']",TerenceYoung
888,"['JohnGoodman', 'ElizabethPerkins', 'RickMoranis']",BrianLevant
82675,"['LiamNeeson', 'MaggieGrace', 'FamkeJanssen']",OlivierMegaton
4256,"['PamelaAnderson', 'JennyMcCarthy', 'MarnyEng']",DavidZucker
1493,"['SandraBullock', 'BenjaminBratt', 'MichaelCaine']",DonaldPetrie
88751,"['BrendanFraser', 'JoshHutcherson', 'AnitaBriem']",EricBrevig
11130,"['AnneHathaway', 'JulieAndrews', 'HéctorElizondo']",GarryMarshall
9944,"['JuliaRoberts', 'DenzelWashington', 'SamShepard']",AlanJ.Pakula
10731,"['SusanSarandon', 'TommyLeeJones', 'Mary-LouiseParker']",JoelSchumacher
7350,"['JackNicholson', 'MorganFreeman', 'SeanHayes']",RobReiner
9869,"['HarrisonFord', 'AnneArcher', 'PatrickBergin']",PhillipNoyce
4379,"['JenniferLopez', 'JaneFonda', 'MichaelVartan']",RobertLuketic
146233,"['HughJackman', 'JakeGyllenhaal', 'PaulDano']",DenisVilleneuve
2034,"['DenzelWashington', 'EthanHawke', 'ScottGlenn']",AntoineFuqua
926,"['TimAllen', 'SigourneyWeaver', 'AlanRickman']",DeanParisot
4248,"['AnnaFaris', 'MarlonWayans', 'JamesDeBello']",KeenenIvoryWayans
64328,"['AmyAdams', 'JasonSegel', 'EmilyBlunt']",JamesBobin
36647,"['WesleySnipes', 'StephenDorff', 'KrisKristofferson']",StephenNorrington
7214,"['SamuelL.Jackson', 'RobBrown', ""RobertRi'chard""]",ThomasCarter
1537,"['BenAffleck', 'SamuelL.Jackson', 'KimStaunton']",RogerMichell
9360,"['JenniferLopez', 'IceCube', 'JonVoight']",LuisLlosa
6282,"['PiperPerabo', 'AdamGarcia', 'JohnGoodman']",DavidMcNally
508,"['KeiraKnightley', 'HeikeMakatsch', 'EmmaThompson']",RichardCurtis
9487,"['KevinSpacey', 'JuliaLouis-Dreyfus', 'HaydenPanettiere']",AndrewStanton
768,"['JohnnyDepp', 'HeatherGraham', 'IanHolm']",AlbertHughes
2636,"['SylvesterStallone', 'SharonStone', 'JamesWoods']",LuisLlosa
10478,"['KevinCostner', 'DonJohnson', 'CheechMarin']",RonShelton
27983,"['LucilleBall', 'HenryFonda', 'VanJohnson']",MelvilleShavelson
9981,"['WillFerrell', 'RobertDuvall', 'KateWalsh']",JesseDylan
7453,"['MartinFreeman', 'ZooeyDeschanel', 'SamRockwell']",GarthJennings
15045,"['KenanThompson', 'ShedrackAndersonIII', 'JermaineWilliams']",JoelZwick
7737,"['MillaJovovich', 'OdedFehr', 'AliLarter']",RussellMulcahy
232672,"['DrewBarrymore', 'AdamSandler', 'WendiMcLendon-Covey']",FrankCoraci
17379,"['QueenLatifah', 'LLCoolJ', 'TimothyHutton']",WayneWang
8987,"['MerylStreep', 'DavidStrathairn', 'KevinBacon']",CurtisHanson
11359,"['HalScardino', 'Litefoot', 'LindsayCrouse']",FrankOz
82525,"['BlakeLively', 'TaylorKitsch', 'AaronTaylor-Johnson']",OliverStone
9759,"['ChrisEvans', 'KimBasinger', 'JasonStatham']",DavidR.Ellis
9486,"['RowanAtkinson', 'JohnMalkovich', 'NatalieImbruglia']",PeterHowitt
9906,"['JuliaRoberts', 'MerylStreep', 'NicolasCage']",JohnA.Davis
841,"['KyleMacLachlan', 'FrancescaAnnis', 'LeonardoCimino']",DavidLynch
4688,"['EvanRachelWood', 'JimSturgess', 'JoeAnderson']",JulieTaymor
4148,"['LeonardoDiCaprio', 'KateWinslet', 'MichaelShannon']",SamMendes
2207,"['BruceWillis', 'YasiinBey', 'DavidMorse']",RichardDonner
9381,"['VinDiesel', 'MichelleYeoh', 'MélanieThierry']",MathieuKassovitz
9625,"['StevenSeagal', 'KeenenIvoryWayans', 'BobGunton']",JohnGray
9304,"['MichaelKeaton', 'AndieMacDowell', 'HarrisYulin']",HaroldRamis
20856,"['CarterJenkins', 'AustinButler', 'KevinNealon']",JohnSchultz
5955,"['JackNicholson', 'AaronEckhart', 'HelenMirren']",SeanPenn
9899,"['MatthewBroderick', 'UmaThurman', 'WillFerrell']",SusanStroman
9826,"['BillyZane', 'KristySwanson', 'TreatWilliams']",SimonWincer
21355,"['MattDamon', 'HenryThomas', 'PenélopeCruz']",BillyBobThornton
10858,"['AnthonyHopkins', 'JoanAllen', 'PowersBoothe']",OliverStone
11439,"['EwanMcGregor', 'PierceBrosnan', 'JonBernthal']",RomanPolanski
9457,"['TreatWilliams', 'FamkeJanssen', 'AnthonyHeald']",StephenSommers
12412,"['DerekLuke', 'MichaelEaly', 'LazAlonso']",SpikeLee
1494,"['ChowYun-fat', 'GongLi', 'JayChou']",ZhangYimou
13184,"['NicolasCage', 'ShahkritYamnarm', 'CharlieYeung']",DannyPang
2185,"['TimAllen', 'ReneRusso', 'PatrickWarburton']",BarrySonnenfeld
6639,"['JavierBardem', 'UnaxUgalde', 'BenjaminBratt']",MikeNewell
38153,"['CharlieSheen', 'DonaldSutherland', 'LindaHamilton']",GeorgeP.Cosmatos
58233,"['RowanAtkinson', 'DominicWest', 'GillianAnderson']",OliverParker
116977,"['CharlieSheen', 'WayneBrady', 'HilaryDuff']",LawrenceKasanoff
68734,"['BenAffleck', 'BryanCranston', 'AlanArkin']",BenAffleck
5503,"['HarrisonFord', 'TommyLeeJones', 'SelaWard']",AndrewDavis
27573,"['GerardButler', 'JenniferAniston', 'GioPerez']",AndyTennant
819,"['RobertDeNiro', 'BradPitt', 'KevinBacon']",BarryLevinson
1369,"['SylvesterStallone', 'RichardCrenna', 'CharlesNapier']",GeorgeP.Cosmatos
9623,"['DemiMoore', 'AlecBaldwin', 'JosephGordon-Levitt']",BrianGibson
10895,"['MelBlanc', 'DonBrodie', 'WalterCatlett']",BenSharpsteen
10935,"['KrisKristofferson', 'ChristopherWalken', 'JohnHurt']",MichaelCimino
834,"['KateBeckinsale', 'ScottSpeedman', 'TonyCurran']",LenWiseman
228066,"['JamesMcAvoy', 'DanielRadcliffe', 'JessicaBrownFindlay']",PaulMcGuigan
711,"['SeanConnery', 'RobBrown', 'F.MurrayAbraham']",GusVanSant
10468,"['SandraBullock', 'ViggoMortensen', 'DominicWest']",BettyThomas
10027,"['JetLi', 'MorganFreeman', 'BobHoskins']",LouisLeterrier
11812,"['CameronDiaz', 'ChristinaApplegate', 'ThomasJane']",RogerKumble
37233,"['TomCruise', 'JeanneTripplehorn', 'GeneHackman']",SydneyPollack
37950,"['ZacEfron', 'AmandaCrew', 'CharlieTahan']",BurrSteers
27582,"['JasonStatham', 'BenFoster', 'DonaldSutherland']",SimonWest
64688,"['ChanningTatum', 'JonahHill', 'BrieLarson']",PhilLord
509,"['JuliaRoberts', 'HughGrant', 'GinaMcKee']",RogerMichell
7443,"['MelGibson', 'MirandaRichardson', 'TimothySpall']",NickPark
5966,"['BenStiller', 'JenniferAniston', 'PhilipSeymourHoffman']",JohnHamburg
11066,"['EddieMurphy', 'RobinGivens', 'HalleBerry']",ReginaldHudlin
136795,"['SandraBullock', 'MelissaMcCarthy', 'DemiánBichir']",PaulFeig
8095,"['ElizabethTaylor', 'RichardBurton', 'RexHarrison']",JosephL.Mankiewicz
87826,"['SalmaHayek', 'KevinJames', 'HenryWinkler']",FrankCoraci
11560,"['AshleyJudd', 'MorganFreeman', 'JimCaviezel']",CarlFranklin
25189,"['BarbraStreisand', 'JeffBridges', 'LaurenBacall']",BarbraStreisand
2637,"['RichardGere', 'LauraLinney', 'WillPatton']",MarkPellington
18480,"['SachaBaronCohen', 'RichardBey', 'RonPaul']",LarryCharles
709,"['TimothyDalton', 'CareyLowell', 'RobertDavi']",JohnGlen
49730,"['AmandaSeyfried', 'GaryOldman', 'BillyBurke']",CatherineHardwicke
2749,"['RobertDeNiro', 'CharlizeTheron', 'EdwardBurns']",JohnHerzfeld
9607,"['BobHoskins', 'JohnLeguizamo', 'DennisHopper']",AnnabelJankel
1830,"['NicolasCage', 'BridgetMoynahan', 'JaredLeto']",AndrewNiccol
79,"['JetLi', 'TonyLeungChiu-Wai', 'MaggieCheung']",ZhangYimou
54054,"['KatherineHeigl', ""JasonO'Mara"", 'DanielSunjata']",JulieAnneRobinson
228967,"['JamesFranco', 'SethRogen', 'LizzyCaplan']",SethRogen
46528,"['KateBosworth', 'JangDong-gun', 'GeoffreyRush']",SngmooLee
27936,"['DanyBoon', 'DominiquePinon', 'AndréDussollier']",Jean-PierreJeunet
65,"['Eminem', 'MekhiPhifer', 'BrittanyMurphy']",CurtisHanson
280391,"['JamelDebbouze', 'AriéElmaleh', 'MélissaTheuriau']",JamelDebbouze
9476,"['HeathLedger', 'RufusSewell', 'ShannynSossamon']",BrianHelgeland
10610,"['JackieChan', 'LeeEvans', 'ClaireForlani']",GordonChan
745,"['BruceWillis', 'ToniCollette', 'OliviaWilliams']",M.NightShyamalan
49527,"['SamWorthington', 'ElizabethBanks', 'JamieBell']",AsgerLeth
73937,"['OwenWilson', 'SteveMartin', 'JackBlack']",DavidFrankel
1885,"['RalphMacchio', 'PatMorita', 'WilliamZabka']",JohnG.Avildsen
168672,"['ChristianBale', 'BradleyCooper', 'AmyAdams']",DavidO.Russell
18240,"['SandraBullock', 'RyanReynolds', 'MarySteenburgen']",AnneFletcher
10398,"['TommyLeeJones', 'AshleyJudd', 'BruceGreenwood']",BruceBeresford
165,"['MichaelJ.Fox', 'ChristopherLloyd', 'LeaThompson']",RobertZemeckis
240832,"['ScarlettJohansson', 'MorganFreeman', 'ChoiMin-sik']",LucBesson
216015,"['DakotaJohnson', 'JamieDornan', 'JenniferEhle']",SamTaylor-Johnson
12279,"['AntonioBanderas', 'CarlaGugino', 'AlexaPenaVega']",RobertRodriguez
1645,"['MatthewMcConaughey', 'SandraBullock', 'SamuelL.Jackson']",JoelSchumacher
11007,"['SteveMartin', 'BonnieHunt', 'PiperPerabo']",ShawnLevy
193756,"['MarkWahlberg', 'TaylorKitsch', 'EmileHirsch']",PeterBerg
11287,"['TomHanks', 'GeenaDavis', 'Madonna']",PennyMarshall
259693,"['PatrickWilson', 'VeraFarmiga', 'MadisonWolfe']",JamesWan
37799,"['JesseEisenberg', 'AndrewGarfield', 'JustinTimberlake']",DavidFincher
10184,"['BenAffleck', 'JenniferAniston', 'DrewBarrymore']",KenKwapis
4257,"['AnnaFaris', 'ReginaHall', 'CraigBierko']",DavidZucker
4234,"['DavidArquette', 'NeveCampbell', 'CourteneyCox']",WesCraven
196,"['MichaelJ.Fox', 'ChristopherLloyd', 'MarySteenburgen']",RobertZemeckis
257091,"['WillFerrell', 'KevinHart', 'AlisonBrie']",EtanCohen
6114,"['GaryOldman', 'WinonaRyder', 'AnthonyHopkins']",FrancisFordCoppola
24803,"['MerylStreep', 'AmyAdams', 'StanleyTucci']",NoraEphron
109410,"['ChadwickBoseman', 'T.R.Knight', 'HarrisonFord']",BrianHelgeland
1213,"['MattDamon', 'GwynethPaltrow', 'JudeLaw']",AnthonyMinghella
100042,"['JimCarrey', 'JeffDaniels', 'RachelMelvin']",BobbyFarrelly
9036,"['PaulWalker', 'BruceGreenwood', 'MoonBloodgood']",FrankMarshall
257211,"['RobertDeNiro', 'AnneHathaway', 'ReneRusso']",NancyMeyers
323675,"['KevinHart', 'IceCube', 'OliviaMunn']",TimStory
9361,"['DanielDay-Lewis', 'MadeleineStowe', 'RussellMeans']",MichaelMann
1677,"['JamieFoxx', 'KerryWashington', 'ReginaKing']",TaylorHackford
187,"['JessicaAlba', 'DevonAoki', 'CliveOwen']",RobertRodriguez
7461,"['DennisQuaid', 'MatthewFox', 'ForestWhitaker']",PeteTravis
16538,"['PaulRudd', 'JasonSegel', 'RashidaJones']",JohnHamburg
9889,"['GwynethPaltrow', 'JackBlack', 'JasonAlexander']",BobbyFarrelly
820,"['KevinCostner', 'TommyLeeJones', 'GaryOldman']",OliverStone
11565,"['MartinLawrence', 'NiaLong', 'EmilyProcter']",JohnWhitesell
6073,"['BradPitt', 'JuliaRoberts', 'JamesGandolfini']",GoreVerbinski
16996,"['ZacEfron', 'LeslieMann', 'MatthewPerry']",BurrSteers
193610,"['CameronDiaz', 'LeslieMann', 'KateUpton']",NickCassavetes
19912,"['BobbyCampo', 'ShantelVanSanten', 'NickZano']",DavidR.Ellis
296098,"['TomHanks', 'MarkRylance', 'AmyRyan']",StevenSpielberg
8007,"['OwenWilson', 'GeneHackman', 'GabrielMacht']",JohnMoore
32823,"['JonahHill', 'RussellBrand', 'RoseByrne']",NicholasStoller
4380,"['RichardGere', 'JenniferLopez', 'SusanSarandon']",PeterChelsom
11551,"['GregorySmith', 'KirstenDunst', 'DenisLeary']",JoeDante
10336,"['MichaelJaiWhite', 'MartinSheen', 'JohnLeguizamo']",MarkA.Z.Dippé
11362,"['JimCaviezel', 'GuyPearce', 'RichardHarris']",KevinReynolds
50348,"['MatthewMcConaughey', 'MarisaTomei', 'RyanPhillippe']",BradFurman
48138,"['LiamNeeson', 'DianeKruger', 'JanuaryJones']",JaumeCollet-Serra
1124,"['HughJackman', 'ChristianBale', 'MichaelCaine']",ChristopherNolan
227159,"['JasonBateman', 'JasonSudeikis', 'CharlieDay']",SeanAnders
68179,"['BrendanFraser', 'RobCorddry', 'RickyGervais']",CallanBrunker
1579,"['RudyYoungblood', 'RaoulMaxTrujillo', 'GerardoTaracena']",MelGibson
708,"['TimothyDalton', ""Maryamd'Abo"", 'JeroenKrabbé']",JohnGlen
34851,"['TopherGrace', 'AliceBraga', 'LaurenceFishburne']",NimródAntal
9930,"['RobertRedford', 'DebraWinger', 'DarylHannah']",IvanReitman
1586,"['JohnnyDepp', 'JohnTurturro', 'TimothyHutton']",DavidKoepp
2044,"['KeanuReeves', 'SandraBullock', 'ShohrehAghdashloo']",AlejandroAgresti
9913,"['KateHudson', 'GenaRowlands', 'PeterSarsgaard']",IainSoftley
71864,"['JenniferGarner', 'JoelEdgerton', 'RonLivingston']",PeterHedges
10761,"['PatrickDempsey', 'MichelleMonaghan', 'KevinMcKidd']",PaulWeiland
209451,"['ChristopherWalken', 'VincentPiazza', 'FreyaTingley']",ClintEastwood
11975,"['MattDamon', 'DannyDeVito', 'JonVoight']",FrancisFordCoppola
4970,"['HalleBerry', 'RobertDowneyJr.', 'CharlesS.Dutton']",MathieuKassovitz
11831,"['MorganFreeman', 'NigelHawthorne', 'AnthonyHopkins']",StevenSpielberg
9096,"['SeanConnery', 'LorraineBracco', 'JoséWilker']",JohnMcTiernan
440,"['StevenPasquale', 'ReikoAylesworth', 'JohnOrtiz']",ColinStrause
11011,"['MacaulayCulkin', 'JohnLarroquette', 'EdwardHerrmann']",DonaldPetrie
10641,"['RichardGere', 'WinonaRyder', 'AnthonyLaPaglia']",JoanChen
11172,"['DrewBarrymore', 'HughGrant', 'ScottPorter']",MarcLawrence
39513,"['SethRogen', 'SimonPegg', 'NickFrost']",GregMottola
82687,"['SethRogen', 'BarbraStreisand', 'YvonneStrahovski']",AnneFletcher
41446,"['DavidArquette', 'NeveCampbell', 'CourteneyCox']",WesCraven
8224,"['NicolasCage', 'JoaquinPhoenix', 'JamesGandolfini']",JoelSchumacher
10537,"['ValKilmer', 'MegRyan', 'KyleMacLachlan']",OliverStone
225886,"['CameronDiaz', 'JasonSegel', 'RobCorddry']",JakeKasdan
10385,"['MegRyan', 'DianeKeaton', 'LisaKudrow']",DianeKeaton
55779,"['EmmaBell', ""NicholasD'Agosto"", 'MilesFisher']",StevenQuale
10154,"['HughGrant', 'JamesCaan', 'JeanneTripplehorn']",KellyMakin
10647,"['KevinSpacey', 'HelenHunt', 'HaleyJoelOsment']",MimiLeder
11431,"['DrewBarrymore', 'JimmyFallon', 'JasonSpevack']",BobbyFarrelly
8457,"['OwenWilson', 'LeslieMann', 'JoshPeck']",StevenBrill
188161,"['SethMacFarlane', 'CharlizeTheron', 'LiamNeeson']",SethMacFarlane
8850,"['AlecBaldwin', 'JohnLone', 'PenelopeAnnMiller']",RussellMulcahy
64685,"['ThomasHorn', 'TomHanks', 'SandraBullock']",StephenDaldry
38357,"['RachelMcAdams', 'HarrisonFord', 'PatrickWilson']",RogerMichell
10060,"['50Cent', 'JoyBryant', 'AdewaleAkinnuoye-Agbaje']",JimSheridan
11398,"['WesleySnipes', 'DonaldSutherland', 'MauryChaykin']",ChristianDuguay
1833,"['AnthonyRapp', 'AdamPascal', 'RosarioDawson']",ChrisColumbus
10391,"['KimBasinger', 'AngelaBettis', 'HollistonColeman']",ChuckRussell
8970,"['SteveMartin', 'GoldieHawn', 'JohnCleese']",SamWeisman
9306,"['MarlonBrando', 'ValKilmer', 'DavidThewlis']",JohnFrankenheimer
11370,"['CatherineDeneuve', 'MenaSuvari', 'StephenRea']",PeterHyams
12184,"['NataliePortman', 'ScarlettJohansson', 'EricBana']",JustinChadwick
1921,"['KeanuReeves', 'CharlizeTheron', 'JasonIsaacs']",PatO'Connor
1683,"['HilarySwank', 'DavidMorrissey', 'IdrisElba']",StephenHopkins
203,"['HarveyKeitel', 'RobertDeNiro', 'DavidProval']",MartinScorsese
11858,"['DannyDeVito', 'MarkWahlberg', 'GregoryHines']",PennyMarshall
62835,"['ZoeSaldana', 'CliffCurtis', 'CallumBlue']",OlivierMegaton
18937,"['JessalynGilsig', 'CaryElwes', 'GaryOldman']",FrederikDuChau
13536,"['RobertDeNiro', 'JamesFranco', 'FrancesMcDormand']",MichaelCaton-Jones
15556,"['ValKilmer', 'MiraSorvino', 'KellyMcGillis']",IrwinWinkler
10718,"['MartinHenderson', 'IceCube', 'MonetMazur']",JosephKahn
11062,"['AlPacino', 'JohnCusack', 'BridgetFonda']",HaroldBecker
10802,"['ElizabethBerkley', 'KyleMacLachlan', 'GinaGershon']",PaulVerhoeven
1887,"['KirstenDunst', 'JasonSchwartzman', 'JudyDavis']",SofiaCoppola
6071,"['DavidCaruso', 'SamuelL.Jackson', 'NicolasCage']",BarbetSchroeder
10461,"['SylvesterStallone', 'MirandaRichardson', 'RachaelLeighCook']",StephenT.Kay
80278,"['NaomiWatts', 'EwanMcGregor', 'TomHolland']",JuanAntonioBayona
12704,"['WarrenBeatty', 'DustinHoffman', 'IsabelleAdjani']",ElaineMay
10315,"['GeorgeClooney', 'MerylStreep', 'JasonSchwartzman']",WesAnderson
16643,"['AngelinaJolie', 'EdwardBurns', 'TonyShalhoub']",StephenHerek
2687,"['ChevyChase', 'DarylHannah', 'SamNeill']",JohnCarpenter
194,"['AudreyTautou', 'MathieuKassovitz', 'Rufus']",Jean-PierreJeunet
11025,"['AshleyOlsen', 'Mary-KateOlsen', 'EugeneLevy']",DennieGordon
8849,"['JudeLaw', 'MarisaTomei', 'OmarEpps']",CharlesShyer
78698,"['DrewBarrymore', 'JohnKrasinski', 'KristenBell']",KenKwapis
30943,"['MichellePfeiffer', 'TreatWilliams', 'WhoopiGoldberg']",UluGrosbard
9544,"['StephenDorff', 'NataschaMcElhone', 'StephenRea']",WilliamMalone
24418,"['JohnC.Reilly', 'JoshHutcherson', 'ChrisMassoglia']",PaulWeitz
7288,"['BenStiller', 'DrewBarrymore', 'EileenEssell']",DannyDeVito
14655,"['SamuelL.Jackson', 'BernieMac', 'SharonLeal']",MalcolmD.Lee
24575,"['M.EmmetWalsh', 'RichardJordan', 'DavidSelby']",JerryJameson
10366,"['Jean-ClaudeVanDamme', 'KianaTom', 'BillGoldberg']",MicRodgers
19898,"['BenFoster', 'DennisQuaid', 'CamGigandet']",ChristianAlvart
4965,"['GarySinise', 'MadeleineStowe', 'MekhiPhifer']",GaryFleder
15074,"['DevonSawa', 'BridgetteWilson', 'RufusSewell']",ChristianDuguay
56715,"['JeanReno', 'ChristinaApplegate', 'ChristianClavier']",Jean-MariePoiré
1272,"['CillianMurphy', 'RoseByrne', 'ChrisEvans']",DannyBoyle
72358,"['EddieMurphy', 'AllisonJanney', 'CliffCurtis']",BrianRobbins
20542,"['FreddiePrinzeJr.', 'JenniferLoveHewitt', 'ValKilmer']",MarcF.Adler
266396,"['SeanPenn', 'JasmineTrinca', 'JavierBardem']",PierreMorel
9978,"['AlexPettyfer', 'SarahBolger', 'EwanMcGregor']",GeoffreySax
8271,"['ShiaLaBeouf', 'SarahRoemer', 'Carrie-AnneMoss']",D.J.Caruso
10428,"['JonnyLeeMiller', 'AngelinaJolie', 'JesseBradford']",IainSoftley
5353,"['RichardGere', 'TerrenceHoward', 'JamesBrolin']",RichardShepard
11934,"['TimRobbins', 'JenniferJasonLeigh', 'PaulNewman']",JoelCoen
14392,"['JetLi', 'AndyLau', 'TakeshiKaneshiro']",PeterChan
19495,"['KunoBecker', 'JayHernandez', 'JasonScottLee']",SergeiBodrovJr.
110415,"['ChrisEvans', 'SongKang-ho', 'EdHarris']",BongJoon-ho
77459,"['VanessaParadis', 'MathieuChedid', 'GadElmaleh']",BiboBergeron
26486,"['MatthewBroderick', 'AlecBaldwin', 'ToniCollette']",JeffNathanson
9495,"['BrandonLee', 'RochelleDavis', 'ErnieHudson']",AlexProyas
256040,"['Prabhas', 'RanaDaggubati', 'TamannaBhatia']",S.S.Rajamouli
24420,"['EricBana', 'RachelMcAdams', 'MichelleNolden']",RobertSchwentke
1257,"['DianeKeaton', 'MandyMoore', 'GabrielMacht']",MichaelLehmann
62214,"['CharlieTahan', ""CatherineO'Hara"", 'MartinShort']",TimBurton
16320,"['NathanFillion', 'GinaTorres', 'AlanTudyk']",JossWhedon
8842,"['MegRyan', 'TonyShalhoub', 'JoeCortese']",CharlesS.Dutton
9531,"['ChristopherReeve', 'RichardPryor', 'JackieCooper']",RichardLester
64807,"['RobertDeNiro', 'SylvesterStallone', 'AlanArkin']",PeterSegal
12289,"['ChangChen', 'HuJun', 'TonyLeungChiu-Wai']",JohnWoo
11529,"['ReeseWitherspoon', 'JoshLucas', 'PatrickDempsey']",AndyTennant
20943,"['KatherineHeigl', 'GerardButler', 'EricWinter']",RobertLuketic
9099,"['SteveMartin', 'DanAykroyd', 'PhilHartman']",JonathanLynn
9488,"['AntonioBanderas', 'CarlaGugino', 'AlexaPenaVega']",RobertRodriguez
193,"['PatrickStewart', 'JonathanFrakes', 'BrentSpiner']",DavidCarson
44865,"['TonyLeungChiu-Wai', 'ZhangZiyi', 'SongHye-kyo']",WongKar-wai
55787,"['RobertPattinson', 'ReeseWitherspoon', 'ChristophWaltz']",FrancisLawrence
257932,"['Carrie-AnneMoss', 'LucasGrabeel', 'BlytheAuffarth']",YuefengSong
10400,"['DenzelWashington', 'VicellousReonShannon', 'DeborahKaraUnger']",NormanJewison
1957,"['JenniferLopez', 'BillyCampbell', 'JulietteLewis']",MichaelApted
10833,"['SigourneyWeaver', 'JenniferLoveHewitt', 'GeneHackman']",DavidMirkin
256961,"['KevinJames', 'RainiRodriguez', 'EduardoVerástegui']",AndyFickman
5852,"['JenniferLopez', 'JimCaviezel', 'JeremySisto']",LuisMandoki
12312,"['TimAllen', 'JulieBowen', 'KellyLynch']",JohnPasquin
622,"['JohnnyDepp', 'FrankLangella', 'LenaOlin']",RomanPolanski
11306,"['HughGrant', 'GeneHackman', 'SarahJessicaParker']",MichaelApted
12508,"['MarkWahlberg', 'JenniferAniston', 'JasonFlemyng']",StephenHerek
25793,"['GaboureySidibe', ""Mo'Nique"", 'PaulaPatton']",LeeDaniels
10534,"['JeffBridges', 'CarolineGoodall', 'JohnSavage']",RidleyScott
1091,"['KurtRussell', 'KeithDavid', 'WilfordBrimley']",JohnCarpenter
87421,"['VinDiesel', 'KarlUrban', 'KateeSackhoff']",DavidTwohy
10871,"['DennisQuaid', 'DannyGlover', 'R.LeeErmey']",JebStuart
13503,"['JamesVanDerBeek', 'RachaelLeighCook', 'AshtonKutcher']",SteveMiner
13600,"['SaoirseRonan', 'HarryTreadaway', 'MaryKayPlace']",GilKenan
68722,"['JoaquinPhoenix', 'PhilipSeymourHoffman', 'AmyAdams']",PaulThomasAnderson
14324,"['RyanCartwright', 'HaydenChristensen', 'MischaBarton']",DavidLeland
14325,"['RobBrown', 'DennisQuaid', 'DarrinHenson']",GaryFleder
299687,"['ChloëGraceMoretz', 'NickRobinson', 'AlexRoe']",JBlakeson
312221,"['MichaelB.Jordan', 'SylvesterStallone', 'GrahamMcTavish']",RyanCoogler
23168,"['BenAffleck', 'RebeccaHall', 'JeremyRenner']",BenAffleck
76494,"['CameronDiaz', 'JenniferLopez', 'ElizabethBanks']",KirkJones
4944,"['GeorgeClooney', 'FrancesMcDormand', 'BradPitt']",JoelCoen
10488,"['AbigailBreslin', 'JodieFoster', 'GerardButler']",JenniferFlackett
96721,"['DanielBrühl', 'ChrisHemsworth', 'OliviaWilde']",RonHoward
334,"['JulianneMoore', 'WilliamH.Macy', 'JohnC.Reilly']",PaulThomasAnderson
23742,"['BruceWillis', 'TracyMorgan', 'JuanCarlosHernández']",KevinSmith
259694,"['DakotaJohnson', 'RebelWilson', 'AlisonBrie']",ChristianDitter
62837,"['MorganFreeman', 'AshleyJudd', 'HarryConnickJr.']",CharlesMartinSmith
8966,"['KristenStewart', 'RobertPattinson', 'BillyBurke']",CatherineHardwicke
