movie_id,title,cast,director
8055,The Reader,"['KateWinslet', 'RalphFiennes', 'DavidKross']",StephenDaldry
50647,Wanderlust,"['PaulRudd', 'JenniferAniston', 'JustinTheroux']",DavidWain
10719,Elf,"['WillFerrell', 'JamesCaan', 'ZooeyDeschanel']",JonFavreau
9294,Phenomenon,"['JohnTravolta', 'KyraSedgwick', 'ForestWhitaker']",JonTurteltaub
11888,Snow Dogs,"['JimBelushi', 'CubaGoodingJr.', 'JamesCoburn']",BrianLevant
9647,Scrooged,"['BillMurray', 'KarenAllen', 'JohnForsythe']",RichardDonner
9353,Nacho Libre,"['JackBlack', 'AnadelaReguera', 'HéctorJiménez']",JaredHess
55721,Bridesmaids,"['KristenWiig', 'RoseByrne', 'MayaRudolph']",PaulFeig
109414,This Is the End,"['JamesFranco', 'JonahHill', 'SethRogen']",SethRogen
10307,Stigmata,"['PatriciaArquette', 'GabrielByrne', 'JonathanPryce']",RupertWainwright
11978,Men of Honor,"['RobertDeNiro', 'CubaGoodingJr.', 'CharlizeTheron']","GeorgeTillman,Jr."
22907,Takers,"['ChrisBrown', 'HaydenChristensen', 'MattDillon']",JohnLuessenhop
87567,The Big Wedding,"['RobertDeNiro', 'DianeKeaton', 'KatherineHeigl']",JustinZackham
38322,"Big Mommas: Like Father, Like Son","['MartinLawrence', 'BrandonT.Jackson', 'PortiaDoubleday']",JohnWhitesell
45612,Source Code,"['JakeGyllenhaal', 'MichelleMonaghan', 'VeraFarmiga']",DuncanJones
7305,Alive,"['EthanHawke', 'VincentSpano', 'JoshHamilton']",FrankMarshall
3594,The Number 23,"['JimCarrey', 'VirginiaMadsen', 'LoganLerman']",JoelSchumacher
157841,The Young and Prodigious T.S. Spivet,"['KyleCatlett', 'HelenaBonhamCarter', 'JudyDavis']",Jean-PierreJeunet
11519,1941,"['DanAykroyd', 'NedBeatty', 'JohnBelushi']",StevenSpielberg
12920,Dreamer: Inspired By a True Story,"['KurtRussell', 'DakotaFanning', 'KrisKristofferson']",JohnGatins
59,A History of Violence,"['ViggoMortensen', 'MariaBello', 'HeidiHayes']",DavidCronenberg
9335,Transporter 2,"['JasonStatham', 'AmberValletta', 'KateNauta']",LouisLeterrier
12106,The Quick and the Dead,"['SharonStone', 'GeneHackman', 'RussellCrowe']",SamRaimi
11141,Laws of Attraction,"['PierceBrosnan', 'JulianneMoore', 'MichaelSheen']",PeterHowitt
8649,Bringing Out the Dead,"['NicolasCage', 'PatriciaArquette', 'JohnGoodman']",MartinScorsese
31867,Repo Men,"['JudeLaw', 'ForestWhitaker', 'AliceBraga']",MiguelSapochnik
10253,Dragon Wars: D-War,"['JasonBehr', 'RobertForster', 'AimeeGarcia']",ShimHyung-Rae
3587,Bogus,"['WhoopiGoldberg', 'GérardDepardieu', 'HaleyJoelOsment']",NormanJewison
124459,The Incredible Burt Wonderstone,"['SteveCarell', 'JimCarrey', 'SteveBuscemi']",DonScardino
24662,Cats Don't Dance,"['ScottBakula', 'JasmineGuy', 'NatalieCole']",MarkDindal
32274,Cradle Will Rock,"['HankAzaria', 'RubénBlades', 'JoanCusack']",TimRobbins
182,The Good German,"['GeorgeClooney', 'CateBlanchett', 'TobeyMaguire']",StevenSoderbergh
5494,George and the Dragon,"['JamesPurefoy', 'PiperPerabo', 'PatrickSwayze']",TomReeve
28,Apocalypse Now,"['MartinSheen', 'MarlonBrando', 'RobertDuvall']",FrancisFordCoppola
38073,Going the Distance,"['DrewBarrymore', 'JustinLong', 'CharlieDay']",NanetteBurstein
2054,Mr. Holland's Opus,"['RichardDreyfuss', 'GlenneHeadly', 'JayThomas']",StephenHerek
302156,Criminal,"['KevinCostner', 'GaryOldman', 'TommyLeeJones']",ArielVromen
606,Out of Africa,"['MerylStreep', 'RobertRedford', 'KlausMariaBrandauer']",SydneyPollack
87502,Flight,"['DenzelWashington', 'DonCheadle', 'BruceGreenwood']",RobertZemeckis
698,Moonraker,"['RogerMoore', 'LoisChiles', 'MichaelLonsdale']",LewisGilbert
120467,The Grand Budapest Hotel,"['RalphFiennes', 'TonyRevolori', 'F.MurrayAbraham']",WesAnderson
11313,Hearts in Atlantis,"['AnthonyHopkins', 'AntonYelchin', 'HopeDavis']",ScottHicks
6488,Arachnophobia,"['JeffDaniels', 'HarleyJaneKozak', 'GaretteRatliffHenson']",FrankMarshall
10559,Frequency,"['DennisQuaid', 'JimCaviezel', 'AndreBraugher']",GregoryHoblit
296099,Vacation,"['EdHelms', 'ChristinaApplegate', 'SkylerGisondo']",JohnFrancisDaley
8012,Get Shorty,"['JohnTravolta', 'GeneHackman', 'ReneRusso']",BarrySonnenfeld
1574,Chicago,"['CatherineZeta-Jones', 'RenéeZellweger', 'QueenLatifah']",RobMarshall
9032,Big Daddy,"['AdamSandler', 'JoeyLaurenAdams', 'KristySwanson']",DennisDugan
2770,American Pie 2,"['JasonBiggs', 'ThomasIanNicholas', 'ChrisKlein']",J.B.Rogers
862,Toy Story,"['TomHanks', 'TimAllen', 'DonRickles']",JohnLasseter
1637,Speed,"['KeanuReeves', 'DennisHopper', 'SandraBullock']",JandeBont
72570,The Vow,"['RachelMcAdams', 'ChanningTatum', 'SamNeill']",MichaelSucsy
27569,Extraordinary Measures,"['HarrisonFord', 'BrendanFraser', 'KeriRussell']",TomVaughan
10637,Remember the Titans,"['DenzelWashington', 'WillPatton', 'RyanHurst']",BoazYakin
1669,The Hunt for Red October,"['AlecBaldwin', 'SeanConnery', 'ScottGlenn']",JohnMcTiernan
132363,The Butler,"['ForestWhitaker', 'DavidBanner', 'MichaelRaineyJr.']",LeeDaniels
9472,DodgeBall: A True Underdog Story,"['VinceVaughn', 'ChristineTaylor', 'BenStiller']",RawsonMarshallThurber
2907,The Addams Family,"['RaúlJuliá', 'AnjelicaHuston', 'ChristopherLloyd']",BarrySonnenfeld
9273,Ace Ventura: When Nature Calls,"['JimCarrey', 'IanMcNeice', 'SimonCallow']",SteveOedekerk
9880,The Princess Diaries,"['AnneHathaway', 'JulieAndrews', 'HeatherMatarazzo']",GarryMarshall
2925,The First Wives Club,"['GoldieHawn', 'BetteMidler', 'DianeKeaton']",HughWilson
807,Se7en,"['BradPitt', 'MorganFreeman', 'GwynethPaltrow']",DavidFincher
17654,District 9,"['SharltoCopley', 'JasonCope', 'NathalieBoltt']",NeillBlomkamp
11836,The SpongeBob SquarePants Movie,"['TomKenny', 'ClancyBrown', 'RodgerBumpass']",StephenHillenburg
322,Mystic River,"['SeanPenn', 'TimRobbins', 'KevinBacon']",ClintEastwood
70,Million Dollar Baby,"['ClintEastwood', 'HilarySwank', 'MorganFreeman']",ClintEastwood
9535,Analyze This,"['RobertDeNiro', 'BillyCrystal', 'LisaKudrow']",HaroldRamis
11036,The Notebook,"['RachelMcAdams', 'RyanGosling', 'GenaRowlands']",NickCassavetes
6557,27 Dresses,"['KatherineHeigl', 'JamesMarsden', 'MalinÅkerman']",AnneFletcher
18126,Hannah Montana: The Movie,"['MileyCyrus', 'BillyRayCyrus', 'EmilyOsment']",PeterChelsom
16340,Rugrats in Paris: The Movie,"['E.G.Daily', 'SusanSarandon', 'JohnLithgow']",StigBergqvist
10333,The Prince of Tides,"['NickNolte', 'BarbraStreisand', 'BlytheDanner']",BarbraStreisand
4476,Legends of the Fall,"['BradPitt', 'AnthonyHopkins', 'AidanQuinn']",EdwardZwick
22947,Up in the Air,"['GeorgeClooney', 'VeraFarmiga', 'AnnaKendrick']",JasonReitman
2755,About Schmidt,"['JackNicholson', 'KathyBates', 'HopeDavis']",AlexanderPayne
82654,Warm Bodies,"['NicholasHoult', 'TeresaPalmer', 'AnaleighTipton']",JonathanLevine
59967,Looper,"['JosephGordon-Levitt', 'BruceWillis', 'EmilyBlunt']",RianJohnson
16300,Down to Earth,"['ChrisRock', 'ReginaKing', 'ChazzPalminteri']",ChrisWeitz
9598,Babe,"['ChristineCavanaugh', 'MiriamMargolyes', 'DannyMann']",ChrisNoonan
82696,Hope Springs,"['MerylStreep', 'SteveCarell', 'TommyLeeJones']",DavidFrankel
9870,Forgetting Sarah Marshall,"['JasonSegel', 'KristenBell', 'MilaKunis']",NicholasStoller
8292,Four Brothers,"['MarkWahlberg', 'TyreseGibson', 'AndréBenjamin']",JohnSingleton
8780,Baby Mama,"['TinaFey', 'AmyPoehler', 'DaxShepard']",MichaelMcCullers
9715,Hope Floats,"['SandraBullock', 'HarryConnickJr.', 'GenaRowlands']",ForestWhitaker
10521,Bride Wars,"['AnneHathaway', 'KateHudson', 'BryanGreenberg']",GaryWinick
10762,Without a Paddle,"['SethGreen', 'MatthewLillard', 'DaxShepard']",StevenBrill
10096,13 Going on 30,"['JenniferGarner', 'MarkRuffalo', 'JudyGreer']",GaryWinick
59436,Midnight in Paris,"['OwenWilson', 'RachelMcAdams', 'KurtFuller']",WoodyAllen
227783,The Nut Job,"['WillArnett', 'KatherineHeigl', 'BrendanFraser']",PeterLepeniotis
4133,Blow,"['JohnnyDepp', 'PenélopeCruz', 'EthanSuplee']",TedDemme
10207,Message in a Bottle,"['KevinCostner', 'RobinWright', 'PaulNewman']",LuisMandoki
172,Star Trek V: The Final Frontier,"['WilliamShatner', 'LeonardNimoy', 'DeForestKelley']",WilliamShatner
21972,Like Mike,"['ShadMoss', 'MorrisChestnut', 'JonathanLipnicki']",JohnSchultz
36593,The Naked Gun 33⅓: The Final Insult,"['LeslieNielsen', 'PriscillaPresley', 'GeorgeKennedy']",PeterSegal
707,A View to a Kill,"['RogerMoore', 'ChristopherWalken', 'TanyaRoberts']",JohnGlen
533,The Curse of the Were-Rabbit,"['PeterSallis', 'HelenaBonhamCarter', 'RalphFiennes']",NickPark
6023,P.S. I Love You,"['HilarySwank', 'GerardButler', 'LisaKudrow']",RichardLaGravenese
6439,Racing Stripes,"['FrankieMuniz', 'MandyMoore', 'HaydenPanettiere']",FrederikDuChau
4347,Atonement,"['KeiraKnightley', 'JamesMcAvoy', 'RomolaGarai']",JoeWright
37056,Letters to Juliet,"['AmandaSeyfried', 'ChristopherEgan', 'GaelGarcíaBernal']",GaryWinick
4105,Black Rain,"['MichaelDouglas', 'AndyGarcía', 'KateCapshaw']",RidleyScott
76489,The Three Stooges,"['SeanHayes', 'WillSasso', 'ChrisDiamantopoulos']",BobbyFarrelly
3933,Corpse Bride,"['JohnnyDepp', 'HelenaBonhamCarter', 'EmilyWatson']",TimBurton
9918,Glory Road,"['JoshLucas', 'DerekLuke', 'JonVoight']",JamesGartner
273481,Sicario,"['EmilyBlunt', 'BeniciodelToro', 'JoshBrolin']",DenisVilleneuve
307081,Southpaw,"['JakeGyllenhaal', 'RachelMcAdams', 'ForestWhitaker']",AntoineFuqua
16871,Drag Me to Hell,"['AlisonLohman', 'JustinLong', 'LornaRaver']",SamRaimi
293863,The Age of Adaline,"['BlakeLively', 'MichielHuisman', 'HarrisonFord']",LeeTolandKrieger
13156,Secondhand Lions,"['MichaelCaine', 'RobertDuvall', 'HaleyJoelOsment']",TimMcCanlies
41233,Step Up 3D,"['RickMalambri', 'AdamG.Sevani', 'JoeSlaughter']",JonM.Chu
9266,Blue Crush,"['KateBosworth', 'MatthewDavis', 'MichelleRodriguez']",JohnStockwell
1262,Stranger Than Fiction,"['WillFerrell', 'MaggieGyllenhaal', 'DustinHoffman']",MarcForster
4513,30 Days of Night,"['JoshHartnett', 'MelissaGeorge', 'BenFoster']",DavidSlade
22970,The Cabin in the Woods,"['KristenConnolly', 'ChrisHemsworth', 'AnnaHutchison']",DrewGoddard
7278,Meet the Spartans,"['SeanMaguire', 'CarmenElectra', 'KenDavitian']",JasonFriedberg
9013,Midnight Run,"['RobertDeNiro', 'CharlesGrodin', 'YaphetKotto']",MartinBrest
865,The Running Man,"['ArnoldSchwarzenegger', 'RichardDawson', 'MaríaConchitaAlonso']",PaulMichaelGlaser
10776,Little Shop of Horrors,"['RickMoranis', 'EllenGreene', 'VincentGardenia']",FrankOz
50456,Hanna,"['SaoirseRonan', 'EricBana', 'VickyKrieps']",JoeWright
9823,Mortal Kombat: Annihilation,"['RobinShou', 'TalisaSoto', 'JamesRemar']",JohnR.Leonetti
59861,Larry Crowne,"['TomHanks', 'JuliaRoberts', 'BryanCranston']",TomHanks
133805,Carrie,"['ChloëGraceMoretz', 'JulianneMoore', 'JudyGreer']",KimberlyPeirce
12763,Take the Lead,"['AntonioBanderas', 'RobBrown', 'YayaDaCosta']",LizFriedlander
9766,Gridiron Gang,"['DwayneJohnson', 'Xzibit', 'L.ScottCaldwell']",PhilJoanou
14034,What's the Worst That Could Happen?,"['MartinLawrence', 'DannyDeVito', 'JohnLeguizamo']",SamWeisman
12244,9,"['ChristopherPlummer', 'MartinLandau', 'JohnC.Reilly']",ShaneAcker
109421,Side Effects,"['JudeLaw', 'RooneyMara', 'CatherineZeta-Jones']",StevenSoderbergh
11137,The Prince & Me,"['JuliaStiles', 'LukeMably', 'BenMiller']",MarthaCoolidge
51162,Winnie the Pooh,"['JimCummings', 'TravisOates', 'BudLuckey']",StephenAnderson
10152,Dumb and Dumberer: When Harry Met Lloyd,"['MimiRogers', 'EricChristianOlsen', 'LuisGuzmán']",TroyMiller
9452,Bulworth,"['WarrenBeatty', 'HalleBerry', 'SeanAstin']",WarrenBeatty
239566,Get on Up,"['ChadwickBoseman', 'NelsanEllis', 'DanAykroyd']",TateTaylor
53113,One True Thing,"['MerylStreep', 'RenéeZellweger', 'WilliamHurt']",CarlFranklin
9271,Virtuosity,"['DenzelWashington', 'RussellCrowe', 'KellyLynch']",BrettLeonard
4474,My Super Ex-Girlfriend,"['UmaThurman', 'LukeWilson', 'AnnaFaris']",IvanReitman
184346,Deliver Us from Evil,"['EricBana', 'EdgarRamírez', 'OliviaMunn']",ScottDerrickson
48340,Sanctum,"['IoanGruffudd', 'RichardRoxburgh', 'AliceParkinson']",AlisterGrierson
14846,Little Black Book,"['BrittanyMurphy', 'HollyHunter', 'KathyBates']",NickHurran
72207,The Five-Year Engagement,"['JasonSegel', 'EmilyBlunt', 'ChrisPratt']",NicholasStoller
16232,Mr. 3000,"['BernieMac', 'AngelaBassett', 'MichaelRispoli']",CharlesStoneIII
43539,The Next Three Days,"['RussellCrowe', 'ElizabethBanks', 'BrianDennehy']",PaulHaggis
9920,Ultraviolet,"['MillaJovovich', 'CameronBright', 'NickChinlund']",KurtWimmer
8978,Assault on Precinct 13,"['EthanHawke', 'LaurenceFishburne', 'GabrielByrne']",Jean-FrançoisRichet
11702,The Replacement Killers,"['ChowYun-fat', 'MiraSorvino', 'MichaelRooker']",AntoineFuqua
18550,Fled,"['LaurenceFishburne', 'StephenBaldwin', 'SalmaHayek']",KevinHooks
8869,Eight Legged Freaks,"['DavidArquette', 'KariWuhrer', 'ScottTerra']",ElloryElkayem
43347,Love & Other Drugs,"['JakeGyllenhaal', 'AnneHathaway', 'OliverPlatt']",EdwardZwick
3489,88 Minutes,"['AlPacino', 'AliciaWitt', 'LeeleeSobieski']",JonAvnet
9701,North Country,"['CharlizeTheron', 'EllePeterson', 'ThomasCurtis']",NikiCaro
2122,The Whole Ten Yards,"['BruceWillis', 'MatthewPerry', 'AmandaPeet']",HowardDeutch
37707,Splice,"['AdrienBrody', 'SarahPolley', 'DelphineChanéac']",VincenzoNatali
10658,Howard the Duck,"['LeaThompson', 'JeffreyJones', 'TimRobbins']",WillardHuyck
13150,Pride and Glory,"['EdwardNorton', 'JonVoight', 'ColinFarrell']",GavinO'Connor
9042,The Cave,"['ColeHauser', 'EddieCibrian', 'MorrisChestnut']",BruceHunt
17813,Alex & Emma,"['LukeWilson', 'KateHudson', 'SophieMarceau']",RobReiner
11208,Wicker Park,"['JoshHartnett', 'RoseByrne', 'MatthewLillard']",PaulMcGuigan
58151,Fright Night,"['AntonYelchin', 'ColinFarrell', 'ToniCollette']",CraigGillespie
11400,The New World,"['ColinFarrell', ""Q'oriankaKilcher"", 'ChristopherPlummer']",TerrenceMalick
10350,Wing Commander,"['FreddiePrinzeJr.', 'SaffronBurrows', 'MatthewLillard']",ChristopherRoberts
28902,In Dreams,"['AnnetteBening', 'AidanQuinn', 'StephenRea']",NeilJordan
14164,Dragonball Evolution,"['ChowYun-fat', 'JustinChatwin', 'JoonPark']",JamesWong
76640,The Last Stand,"['ArnoldSchwarzenegger', 'ForestWhitaker', 'RodrigoSantoro']",KimJee-woon
11058,Godsend,"['GregKinnear', 'RebeccaRomijn', 'RobertDeNiro']",NickHamm
14844,Chasing Liberty,"['MandyMoore', 'StarkSands', 'TonyJayawardena']",AndyCadiff
57089,Hoodwinked Too! Hood VS. Evil,"['HaydenPanettiere', 'BillHader', 'JoanCusack']",MikeDisa
1947,An Unfinished Life,"['RobertRedford', 'JenniferLopez', 'MorganFreeman']",LasseHallström
8054,The Imaginarium of Doctor Parnassus,"['ChristopherPlummer', 'HeathLedger', 'JohnnyDepp']",TerryGilliam
46829,Barney's Version,"['PaulGiamatti', 'DustinHoffman', 'RosamundPike']",RichardJ.Lewis
146238,Runner Runner,"['BenAffleck', 'GemmaArterton', 'JustinTimberlake']",BradFurman
9989,Antitrust,"['RyanPhillippe', 'RachaelLeighCook', 'TimRobbins']",PeterHowitt
9665,Glory,"['MatthewBroderick', 'DenzelWashington', 'CaryElwes']",EdwardZwick
311,Once Upon a Time in America,"['RobertDeNiro', 'JamesWoods', 'ElizabethMcGovern']",SergioLeone
102362,Dead Man Down,"['ColinFarrell', 'NoomiRapace', 'TerrenceHoward']",NielsArdenOplev
11162,The Merchant of Venice,"['AlPacino', 'JeremyIrons', 'JosephFiennes']",MichaelRadford
6016,The Good Thief,"['NickNolte', 'TchékyKaryo', 'NutsaKukhianidze']",NeilJordan
17186,Supercross,"['SteveHowey', 'MikeVogel', 'CameronRichardson']",SteveBoyum
13967,Miss Potter,"['EwanMcGregor', 'RenéeZellweger', 'EmilyWatson']",ChrisNoonan
2008,The Promise,"['CeciliaCheung', 'LiuYe', 'HongChen']",ChenKaige
9053,DOA: Dead or Alive,"['JaimePressly', 'DevonAoki', 'HollyValance']",CoreyYuenKwai
4512,The Assassination of Jesse James by the Coward Robert Ford,"['BradPitt', 'CaseyAffleck', 'SamShepard']",AndrewDominik
76349,1911,"['JackieChan', 'LiBingbing', 'JoanChen']",JackieChan
31203,Little Nicholas,"['MaximeGodart', 'ValérieLemercier', 'KadMerad']",LaurentTirard
265208,Wild Card,"['JasonStatham', 'MichaelAngarano', 'MiloVentimiglia']",SimonWest
45610,Machine Gun Preacher,"['GerardButler', 'MichelleMonaghan', 'KathyBaker']",MarcForster
50135,Animals United,"['ChristophMariaHerbst', 'RalfSchmitz', 'ThomasFritsch']",ReinhardKlooss
1874,Goodbye Bafana,"['JosephFiennes', 'DennisHaysbert', 'DianeKruger']",BilleAugust
271331,United Passions,"['TimRoth', 'SamNeill', 'ThomasKretschmann']",FrédéricAuburtin
215211,Grace of Monaco,"['NicoleKidman', 'MiloVentimiglia', 'PazVega']",OlivierDahan
367961,Savva. Heart of the Warrior,"['MaksimChukharyov', 'KonstantinKhabenskiy', 'MikhailGalustyan']",MaksimFadeev
10955,Ripley's Game,"['JohnMalkovich', 'RayWinstone', 'UweMansshardt']",LilianaCavani
223702,Sausage Party,"['SethRogen', 'KristenWiig', 'JonahHill']",ConradVernon
254470,Pitch Perfect 2,"['AnnaKendrick', 'RebelWilson', 'HaileeSteinfeld']",ElizabethBanks
69,Walk the Line,"['JoaquinPhoenix', 'ReeseWitherspoon', 'GinniferGoodwin']",JamesMangold
4967,Keeping the Faith,"['BenStiller', 'EdwardNorton', 'JennaElfman']",EdwardNorton
9449,The Borrowers,"['JohnGoodman', 'JimBroadbent', 'CeliaImrie']",PeterHewitt
11499,Frost/Nixon,"['MichaelSheen', 'FrankLangella', 'KevinBacon']",RonHoward
4912,Confessions of a Dangerous Mind,"['SamRockwell', 'DrewBarrymore', 'JuliaRoberts']",GeorgeClooney
12771,Serving Sara,"['MatthewPerry', 'ElizabethHurley', 'VincentPastore']",ReginaldHudlin
323676,The Boss,"['MelissaMcCarthy', 'PeterDinklage', 'KristenBell']",BenFalcone
12506,Cry Freedom,"['DenzelWashington', 'KevinKline', 'PenelopeWilton']",RichardAttenborough
24071,Mumford,"['LorenDean', 'HopeDavis', 'JasonLee']",LawrenceKasdan
11249,Seed of Chucky,"['BradDourif', 'JenniferTilly', 'BillyBoyd']",DonMancini
9667,The Jacket,"['AdrienBrody', 'KeiraKnightley', 'KrisKristofferson']",JohnMaybury
812,Aladdin,"['ScottWeinger', 'RobinWilliams', 'LindaLarkin']",RonClements
277216,Straight Outta Compton,"[""O'SheaJacksonJr."", 'CoreyHawkins', 'JasonMitchell']",F.GaryGray
87,Indiana Jones and the Temple of Doom,"['HarrisonFord', 'KateCapshaw', 'JonathanKeQuan']",StevenSpielberg
14444,The Rugrats Movie,"['WhoopiGoldberg', 'DavidSpade', 'E.G.Daily']",NortonVirgien
2043,Along Came a Spider,"['MorganFreeman', 'MonicaPotter', 'MichaelWincott']",LeeTamahori
315664,Florence Foster Jenkins,"['MerylStreep', 'HughGrant', 'RebeccaFerguson']",StephenFrears
1428,Once Upon a Time in Mexico,"['AntonioBanderas', 'SalmaHayek', 'JohnnyDepp']",RobertRodriguez
562,Die Hard,"['BruceWillis', 'AlanRickman', 'AlexanderGodunov']",JohnMcTiernan
15373,Role Models,"['SeannWilliamScott', 'PaulRudd', 'ElizabethBanks']",DavidWain
318846,The Big Short,"['ChristianBale', 'SteveCarell', 'RyanGosling']",AdamMcKay
26320,Taking Woodstock,"['DemetriMartin', 'ImeldaStaunton', 'HenryGoodman']",AngLee
14292,Miracle,"['KurtRussell', 'PatriciaClarkson', 'NoahEmmerich']",GavinO'Connor
924,Dawn of the Dead,"['SarahPolley', 'VingRhames', 'JakeWeber']",ZackSnyder
2018,The Wedding Planner,"['JenniferLopez', 'MatthewMcConaughey', 'JustinChambers']",AdamShankman
192577,Space Pirate Captain Harlock,"['ShunOguri', 'HarumaMiura', 'YuAoi']",ShinjiAramaki
9428,The Royal Tenenbaums,"['GeneHackman', 'AnjelicaHuston', 'BenStiller']",WesAnderson
2832,Identity,"['JohnCusack', 'RayLiotta', 'AmandaPeet']",JamesMangold
137093,Last Vegas,"['RobertDeNiro', 'MorganFreeman', 'MichaelDouglas']",JonTurteltaub
699,For Your Eyes Only,"['RogerMoore', 'CaroleBouquet', 'ChaimTopol']",JohnGlen
9778,Serendipity,"['JohnCusack', 'KateBeckinsale', 'JeremyPiven']",PeterChelsom
8831,Timecop,"['Jean-ClaudeVanDamme', 'MiaSara', 'RonSilver']",PeterHyams
9398,Zoolander,"['BenStiller', 'OwenWilson', 'ChristineTaylor']",BenStiller
112949,Safe Haven,"['JulianneHough', 'JoshDuhamel', 'CobieSmulders']",LasseHallström
10439,Hocus Pocus,"['BetteMidler', 'SarahJessicaParker', 'KathyNajimy']",KennyOrtega
3638,No Reservations,"['CatherineZeta-Jones', 'AaronEckhart', 'AbigailBreslin']",ScottHicks
23483,Kick-Ass,"['AaronTaylor-Johnson', 'ChloëGraceMoretz', 'ChristopherMintz-Plasse']",MatthewVaughn
62206,30 Minutes or Less,"['JesseEisenberg', 'DannyMcBride', 'AzizAnsari']",RubenFleischer
10577,Dracula 2000,"['GerardButler', 'ChristopherPlummer', 'JonnyLeeMiller']",PatrickLussier
218778,"Alexander and the Terrible, Horrible, No Good, Very Bad Day","['SteveCarell', 'JenniferGarner', 'EdOxenbould']",MiguelArteta
4348,Pride & Prejudice,"['KeiraKnightley', 'MatthewMacfadyen', 'RosamundPike']",JoeWright
78,Blade Runner,"['HarrisonFord', 'RutgerHauer', 'SeanYoung']",RidleyScott
11780,Rob Roy,"['LiamNeeson', 'JessicaLange', 'JohnHurt']",MichaelCaton-Jones
192102,3 Days to Kill,"['KevinCostner', 'AmberHeard', 'HaileeSteinfeld']",McG
2001,We Own the Night,"['JoaquinPhoenix', 'EvaMendes', 'AlexVeadov']",JamesGray
10383,Lost Souls,"['WinonaRyder', 'BenChaplin', 'SarahWynter']",JanuszKamiński
11516,Winged Migration,"['PhilippeLabro', 'JacquesPerrin']",JacquesPerrin
10025,Just My Luck,"['LindsayLohan', 'SamaireArmstrong', 'ChrisPine']",DonaldPetrie
15198,"Mystery, Alaska","['RussellCrowe', 'HankAzaria', 'MaryMcCormack']",JayRoach
23172,The Spy Next Door,"['AmberValletta', 'LucasTill', 'JackieChan']",BrianLevant
17834,A Simple Wish,"['MartinShort', 'KathleenTurner', 'MaraWilson']",MichaelRitchie
10016,Ghosts of Mars,"['NatashaHenstridge', 'IceCube', 'JasonStatham']",JohnCarpenter
10317,Our Brand Is Crisis,"['SandraBullock', 'AnthonyMackie', 'BillyBobThornton']",DavidGordonGreen
58431,Pride and Prejudice and Zombies,"['LilyJames', 'SamRiley', 'JackHuston']",BurrSteers
9746,Kundun,"['TenzinThuthobTsarong', 'TenchoGyalpo', 'TsewangMigyurKhangsar']",MartinScorsese
13092,How to Lose Friends & Alienate People,"['KelanPannell', 'JanetteScott', 'SimonPegg']",RobertB.Weide
59859,Kick-Ass 2,"['AaronTaylor-Johnson', 'ChloëGraceMoretz', 'ChristopherMintz-Plasse']",JeffWadlow
13495,Alatriste,"['ViggoMortensen', 'ElenaAnaya', 'UnaxUgalde']",AgustínDíazYanes
